,Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
612,612,0.0,5.0,7.0,3.0,2.0,1.0,2.0,1.0,2.0,30.0,4.0,2.0,5.0,7.0,10.0,5.0,0.0,0.0,2.0,4.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]","[2, 1, 1, 2, 2, 2, 2, 2, 2, 2]",2.1,1.8
613,613,1.0,5.0,3.0,3.0,13.0,2.0,2.0,1.0,1.0,36.0,1.0,4.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 2, 3, 3, 3, 3, 2]",3.0,2.7
614,614,1.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,35.0,1.0,3.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
615,615,0.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,57.0,1.0,3.0,1.0,1.0,13.0,4.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
616,616,0.0,2.0,2.0,3.0,12.0,3.0,2.0,1.0,1.0,37.0,2.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 3]","[2, 2, 2, 2, 2, 2, 3, 3, 3]",2.9,2.3333333333333335
617,617,0.0,3.0,3.0,2.0,3.0,8.0,2.0,1.0,1.0,46.0,1.0,5.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 2, 3, 3, 3, 3, 2, 3]","[3, 2, 2, 2, 2, 2, 2, 2, 2]",2.7,2.111111111111111
618,618,0.0,1.0,6.0,4.0,1.0,9.0,2.0,1.0,1.0,30.0,4.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,4.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
619,619,0.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,1.0,77.0,1.0,3.0,1.0,2.0,10.0,4.0,0.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
620,620,0.0,2.0,7.0,4.0,12.0,4.0,2.0,1.0,1.0,65.0,1.0,3.0,1.0,5.0,17.0,4.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 2, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.125,1.0
621,621,1.0,4.0,1.0,5.0,12.0,1.0,2.0,1.0,2.0,67.0,1.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
622,622,1.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,56.0,2.0,3.0,2.0,1.0,14.0,2.0,1.0,1.0,2.0,3.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2]","[4, 3, 3, 3, 4, 2, 3, 3, 2]",2.9,3.0
623,623,1.0,1.0,4.0,3.0,11.0,2.0,2.0,1.0,2.0,59.0,1.0,3.0,5.0,1.0,2.0,5.0,1.0,0.0,1.0,5.0,4.0,"[3, 3, 2, 2, 3, 3, 2, 3, 3, 3]","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.7,2.1
624,624,0.0,1.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 2, 3, 3, 2, 2, 2, 3, 2]",3.0,2.4444444444444446
625,625,0.0,4.0,4.0,3.0,12.0,4.0,2.0,1.0,1.0,59.0,1.0,3.0,1.0,5.0,15.0,3.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 2, 2, 3, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.111111111111111,2.0
626,626,0.0,3.0,4.0,3.0,2.0,7.0,2.0,1.0,1.0,28.0,4.0,3.0,5.0,7.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 2, 2, 2, 3, 2, 2, 2, 3, 3]","[2, 2, 2, 2, 3, 3, 2, 2, 3, 2]",2.4,2.3
627,627,0.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,26.0,1.0,5.0,5.0,7.0,12.0,7.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]","[4, 2, 3, 3, 4, 3, 3, 3, 2, 3]",2.9,3.0
628,628,0.0,5.0,1.0,3.0,11.0,1.0,2.0,1.0,2.0,71.0,1.0,5.0,4.0,5.0,9.0,9.0,1.0,1.0,2.0,1.0,4.0,"[3, 3, 4, 3, 3, 3, 3, 4, 3, 4]","[4, 2, 2, 3, 3, 2, 2, 3, 4, 3]",3.3,2.8
629,629,0.0,5.0,1.0,2.0,1.0,7.0,2.0,1.0,2.0,63.0,1.0,5.0,1.0,1.0,15.0,5.0,1.0,1.0,1.0,2.0,2.0,"[2, 3, 4, 3, 3, 2, 2, 3, 4, 3]","[3, 4, 4, 2, 2, 3, 2, 2, 2, 3]",2.9,2.7
630,630,0.0,3.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,32.0,1.0,3.0,1.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
631,631,0.0,4.0,1.0,5.0,12.0,4.0,2.0,1.0,2.0,42.0,1.0,3.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,4.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
632,632,0.0,3.0,4.0,3.0,1.0,8.0,2.0,1.0,2.0,65.0,1.0,2.0,1.0,5.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 2, 2, 2, 2, 2, 3, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.2,2.1
633,633,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,25.0,4.0,3.0,5.0,4.0,12.0,2.0,1.0,1.0,3.0,1.0,4.0,"[2, 2, 5, 4, 2, 4, 4, 4, 4]","[2, 2, 5, 4, 5, 4, 5, 4, 5, 4]",3.4444444444444446,4.0
634,634,0.0,1.0,5.0,3.0,10.0,3.0,2.0,1.0,1.0,54.0,1.0,4.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
635,635,1.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,2.0,42.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 3, 3, 2, 3, 2, 3, 3, 3, 3]","[2, 2, 3, 3, 3, 2, 3, 2, 2]",2.7,2.4444444444444446
636,636,1.0,3.0,4.0,3.0,12.0,6.0,2.0,1.0,2.0,61.0,1.0,3.0,3.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,"[3, 2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
637,637,1.0,2.0,3.0,3.0,13.0,8.0,2.0,1.0,1.0,57.0,4.0,3.0,5.0,1.0,8.0,5.0,1.0,1.0,1.0,4.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 2, 3]","[3, 2, 2, 3, 2, 3, 2, 3, 3]",2.888888888888889,2.5555555555555554
638,638,0.0,2.0,4.0,3.0,10.0,1.0,2.0,1.0,1.0,80.0,1.0,4.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 3, 2, 3, 3, 3, 2, 3, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.6,2.0
639,639,0.0,3.0,2.0,3.0,12.0,8.0,2.0,1.0,2.0,49.0,2.0,5.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 2]","[3, 2, 2, 2, 2, 2, 2, 2, 2]",2.888888888888889,2.111111111111111
640,640,1.0,1.0,5.0,3.0,12.0,2.0,2.0,1.0,1.0,88.0,1.0,3.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
641,641,1.0,4.0,1.0,1.0,2.0,7.0,2.0,1.0,2.0,29.0,4.0,5.0,5.0,1.0,9.0,9.0,1.0,1.0,2.0,3.0,2.0,"[4, 2, 4, 3, 2, 4, 4, 4, 2, 2]","[4, 4, 2, 5, 2, 4, 2, 4, 4, 2]",3.1,3.3
642,642,1.0,2.0,6.0,5.0,14.0,8.0,2.0,1.0,2.0,71.0,1.0,3.0,1.0,5.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
643,643,0.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,70.0,1.0,3.0,5.0,2.0,3.0,9.0,1.0,1.0,2.0,1.0,2.0,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 2, 2, 2, 2, 2, 2, 2, 3]",2.9,2.3
644,644,0.0,3.0,4.0,3.0,1.0,8.0,2.0,1.0,1.0,35.0,4.0,2.0,5.0,2.0,7.0,9.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
645,645,1.0,2.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,74.0,4.0,3.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,2.0,"[3, 2, 3, 2, 2, 3, 3, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5,2.0
646,646,0.0,1.0,6.0,3.0,12.0,7.0,2.0,1.0,2.0,35.0,4.0,3.0,1.0,3.0,13.0,8.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 3, 2, 3, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.2,2.1
647,647,0.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,46.0,4.0,4.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 2, 3, 2, 3, 3, 3]","[3, 3, 2, 2, 3, 2, 3, 2, 2]",2.8,2.4444444444444446
648,648,0.0,1.0,6.0,3.0,2.0,8.0,2.0,1.0,1.0,72.0,1.0,3.0,1.0,5.0,6.0,5.0,1.0,1.0,1.0,3.0,3.0,"[2, 2, 2, 2, 2, 3, 2, 3, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2222222222222223,2.0
649,649,0.0,2.0,1.0,3.0,9.0,1.0,2.0,1.0,1.0,22.0,4.0,2.0,5.0,2.0,10.0,5.0,1.0,1.0,1.0,1.0,4.0,"[4, 3, 4, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 4, 3, 2, 4, 4, 2]",3.2,3.1
650,650,1.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,41.0,1.0,5.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 5, 4, 2, 3, 4, 4, 4]","[2, 4, 5, 4, 5, 4, 2]",3.7777777777777777,3.7142857142857144
651,651,1.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,70.0,1.0,2.0,1.0,5.0,9.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 2, 2, 2, 2, 2, 2]",2.9,2.3
652,652,1.0,4.0,4.0,3.0,2.0,6.0,2.0,1.0,2.0,43.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,"[3, 2, 2, 3, 2, 3, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.3,2.0
653,653,0.0,3.0,2.0,3.0,12.0,6.0,2.0,1.0,2.0,26.0,2.0,3.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,4.0,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 3]","[3, 3, 2, 3, 3, 2, 3, 3, 3, 2]",2.8,2.7
654,654,1.0,5.0,7.0,4.0,2.0,4.0,2.0,1.0,2.0,56.0,1.0,3.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.1,1.0
655,655,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,29.0,4.0,2.0,1.0,7.0,9.0,3.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 2, 4, 2, 3, 4, 3, 2, 4]",3.0,2.9
656,656,1.0,2.0,1.0,1.0,11.0,2.0,2.0,1.0,1.0,42.0,1.0,5.0,1.0,1.0,15.0,2.0,1.0,1.0,2.0,1.0,4.0,"[2, 4, 4, 4, 4, 4, 2, 5, 4, 4]","[5, 5, 4, 5, 4, 5, 5]",3.7,4.714285714285714
657,657,0.0,1.0,5.0,4.0,12.0,4.0,2.0,1.0,2.0,85.0,1.0,3.0,3.0,5.0,10.0,1.0,1.0,1.0,1.0,3.0,3.0,"[2, 1, 1, 2, 1, 2, 2, 2, 2, 2]","[1, 2, 1, 2, 2, 2, 1, 1, 2]",1.7,1.5555555555555556
658,658,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0,"[2, 3, 3, 3, 3, 2, 3, 3, 3]","[2, 4, 4, 2, 2, 2, 2, 3, 3]",2.7777777777777777,2.6666666666666665
659,659,1.0,3.0,1.0,3.0,11.0,1.0,2.0,1.0,2.0,63.0,4.0,4.0,1.0,5.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,"[3, 3, 3, 4, 3, 2, 2, 3, 3]","[4, 4, 2, 4, 3, 3, 4, 3, 4, 3]",2.888888888888889,3.4
660,660,1.0,2.0,4.0,4.0,1.0,5.0,2.0,1.0,1.0,73.0,1.0,3.0,1.0,5.0,7.0,3.0,0.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 2, 1, 2, 2, 2, 1, 2]",1.9,1.5
661,661,0.0,1.0,4.0,3.0,12.0,1.0,2.0,1.0,1.0,30.0,1.0,3.0,5.0,4.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 3, 3, 2, 2, 3, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.6666666666666665,2.0
662,662,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,69.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 2, 2, 3, 3, 3, 3]","[2, 2, 2, 3, 3, 2, 2, 2, 4]",2.75,2.4444444444444446
663,663,0.0,4.0,3.0,3.0,10.0,1.0,2.0,1.0,2.0,40.0,2.0,5.0,1.0,1.0,15.0,7.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 2, 2, 3, 3, 3, 2, 3, 3]",3.0,2.7
664,664,1.0,3.0,6.0,3.0,12.0,3.0,2.0,1.0,1.0,26.0,1.0,1.0,1.0,4.0,9.0,8.0,0.0,1.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.7,2.1
665,665,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,66.0,1.0,2.0,2.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,"[4, 4, 4, 4, 4, 5, 4, 4]","[4, 5, 5, 4, 5, 4, 5, 4, 2, 5]",4.125,4.3
666,666,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,56.0,1.0,4.0,1.0,2.0,10.0,4.0,0.0,1.0,3.0,1.0,3.0,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
667,667,0.0,2.0,7.0,5.0,1.0,8.0,2.0,1.0,1.0,75.0,1.0,3.0,3.0,5.0,4.0,7.0,1.0,1.0,1.0,4.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
668,668,1.0,1.0,7.0,5.0,1.0,3.0,2.0,1.0,1.0,63.0,1.0,2.0,3.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]",1.0,1.0
669,669,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,77.0,1.0,3.0,1.0,5.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,"[3, 2, 3, 3, 3, 3, 3, 2, 3]","[2, 4, 2, 2, 2, 2, 2, 2, 2]",2.7777777777777777,2.2222222222222223
670,670,0.0,2.0,7.0,4.0,1.0,6.0,2.0,1.0,2.0,49.0,1.0,3.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,4.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
671,671,1.0,2.0,2.0,1.0,11.0,1.0,2.0,1.0,2.0,23.0,4.0,1.0,6.0,6.0,5.0,9.0,1.0,1.0,3.0,1.0,4.0,"[4, 4, 3, 4, 4, 2, 3, 4, 4, 3]","[4, 2, 4, 4, 4, 4, 2, 2]",3.5,3.25
672,672,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,31.0,4.0,3.0,1.0,2.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 4, 2, 2, 2, 3, 2, 3, 3, 2]",3.0,2.6
673,673,1.0,2.0,7.0,4.0,1.0,3.0,2.0,1.0,1.0,81.0,1.0,5.0,1.0,5.0,18.0,9.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]",1.1,1.0
674,674,1.0,2.0,3.0,3.0,8.0,5.0,2.0,1.0,2.0,77.0,6.0,4.0,1.0,5.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 2, 2, 2, 3, 2]",3.0,2.5555555555555554
675,675,1.0,3.0,2.0,1.0,14.0,3.0,2.0,1.0,1.0,30.0,1.0,3.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[2, 2, 4, 2, 3, 2, 3, 3]",3.8,2.625
676,676,1.0,1.0,4.0,3.0,11.0,2.0,2.0,1.0,2.0,69.0,1.0,3.0,3.0,5.0,7.0,9.0,1.0,1.0,1.0,3.0,4.0,"[3, 3, 2, 3, 2, 2, 3, 3, 2]","[3, 2, 2, 2, 3, 3, 2, 3, 3, 3]",2.5555555555555554,2.6
677,677,1.0,2.0,3.0,1.0,9.0,1.0,2.0,1.0,1.0,40.0,1.0,3.0,1.0,1.0,13.0,4.0,0.0,1.0,1.0,1.0,4.0,"[5, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[5, 5, 4, 2, 4, 4, 5, 2, 4]",4.1,3.888888888888889
678,678,1.0,3.0,4.0,4.0,12.0,7.0,2.0,1.0,1.0,24.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 1, 2]",2.0,1.8
679,679,1.0,1.0,4.0,4.0,3.0,6.0,2.0,1.0,1.0,24.0,4.0,3.0,5.0,2.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2]",2.0,1.875
680,680,0.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,68.0,4.0,2.0,6.0,2.0,4.0,7.0,1.0,0.0,2.0,2.0,4.0,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 2]","[4, 2, 2, 2, 2, 2, 2, 3, 2, 2]",2.1,2.3
681,681,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,67.0,2.0,3.0,5.0,1.0,5.0,7.0,1.0,1.0,2.0,3.0,4.0,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 3]","[3, 3, 3, 2, 2, 3, 3, 2, 2, 2]",2.8,2.5
682,682,0.0,1.0,2.0,4.0,12.0,9.0,2.0,1.0,2.0,32.0,2.0,2.0,3.0,1.0,5.0,7.0,1.0,1.0,2.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.1
683,683,1.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,48.0,1.0,5.0,1.0,1.0,10.0,9.0,1.0,1.0,2.0,1.0,2.0,"[2, 4, 4, 4, 4, 4, 4, 2, 4]","[4, 5, 2, 4, 2, 5, 5, 4, 2, 4]",3.5555555555555554,3.7
684,684,1.0,5.0,3.0,3.0,12.0,9.0,2.0,1.0,1.0,38.0,1.0,5.0,1.0,1.0,11.0,4.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 3, 2, 2, 3, 2, 3, 3]","[3, 2, 2, 2, 3, 2, 2, 2, 3]",2.6,2.3333333333333335
685,685,0.0,4.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,60.0,1.0,4.0,1.0,2.0,16.0,4.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 3, 2, 2, 3, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.3333333333333335,2.1
686,686,0.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,52.0,1.0,3.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
687,687,0.0,3.0,1.0,3.0,12.0,2.0,2.0,1.0,1.0,70.0,1.0,2.0,1.0,5.0,3.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 3, 3, 3, 3, 3, 2]","[2, 3, 2, 2, 2, 2, 2]",2.7777777777777777,2.142857142857143
688,688,1.0,2.0,2.0,3.0,6.0,8.0,2.0,1.0,2.0,28.0,4.0,4.0,5.0,4.0,10.0,5.0,1.0,1.0,1.0,1.0,2.0,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 3, 2, 4, 2, 3, 3]",2.8,2.7777777777777777
689,689,0.0,1.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,72.0,2.0,3.0,2.0,5.0,9.0,5.0,1.0,1.0,2.0,3.0,1.0,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]","[3, 2, 3, 2, 2, 2, 3, 2, 2, 2]",2.9,2.3
690,690,1.0,1.0,7.0,4.0,2.0,4.0,2.0,1.0,1.0,33.0,1.0,4.0,1.0,1.0,14.0,3.0,0.0,1.0,1.0,2.0,4.0,"[1, 1, 1, 2, 2, 1, 1, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.4,1.0
691,691,0.0,2.0,1.0,3.0,12.0,8.0,2.0,1.0,1.0,24.0,2.0,4.0,5.0,7.0,9.0,4.0,1.0,1.0,2.0,1.0,4.0,"[2, 2, 3, 3, 3, 3, 2, 3, 2, 3]","[3, 3, 2, 2, 2, 2, 3, 2, 3, 2]",2.6,2.4
692,692,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,30.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,2.0,3.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 2, 3, 3, 2, 3, 3, 3, 3]",3.0,2.8
693,693,1.0,4.0,1.0,1.0,11.0,2.0,2.0,1.0,2.0,61.0,1.0,3.0,3.0,1.0,7.0,7.0,1.0,0.0,1.0,1.0,2.0,"[4, 5, 5, 4, 4, 5, 4, 5, 5, 4]","[5, 5, 4, 4, 4, 2, 4, 4, 5]",4.5,4.111111111111111
694,694,0.0,2.0,4.0,3.0,12.0,4.0,2.0,1.0,2.0,54.0,1.0,3.0,2.0,2.0,9.0,5.0,1.0,1.0,2.0,1.0,4.0,"[3, 2, 2, 2, 2, 3, 2, 2, 2, 3]","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.3,2.1
695,695,0.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,71.0,1.0,3.0,1.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.111111111111111,2.0
696,696,0.0,1.0,5.0,4.0,14.0,8.0,2.0,1.0,1.0,66.0,1.0,3.0,1.0,5.0,10.0,6.0,1.0,1.0,2.0,3.0,4.0,"[1, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 2, 2]",1.8888888888888888,1.2222222222222223
697,697,0.0,3.0,4.0,3.0,14.0,9.0,2.0,1.0,2.0,37.0,4.0,5.0,2.0,1.0,3.0,9.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 2, 3, 2, 2, 2, 3, 3]","[3, 2, 2, 2, 3, 3, 2, 3, 4, 2]",2.5555555555555554,2.6
698,698,1.0,3.0,5.0,4.0,1.0,7.0,2.0,1.0,1.0,79.0,1.0,2.0,2.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,4.0,"[2, 1, 2, 2, 2, 1, 1, 2]","[1, 1, 1, 1, 1, 1, 2, 1]",1.625,1.125
